E,S,T,candidate_distance_evaluations,color_bound_violations,color_max_error,completion_distance_evaluations,component_certified,component_exact_components,component_protected_components,component_protected_edges,coverage_distance_evaluations,covers_all_observations,dataset,edge_jaccard,edge_precision,edge_recall,exact_output_match,fixed_cover_equal,gate_passed,graph_method,graph_seconds,graph_witness_counts_equal,index_seconds,landmark_sequence_equal,m,membership_completion_requested,membership_false_negatives,membership_false_positives,membership_precision,membership_recall,membership_seconds,memberships_complete,method,pipeline_peak_rss_bytes,repeat,rescued_observations,result_file,seed,selected_landmark_count,selection_seconds,staged_total_seconds,threads,validation_failures
518336,105497,836791,105456,0,0.0,125280000,True,532,532,518336,19687004,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.7915469039980962,True,0.9401708660006989,True,6264,True,0,0,1.0,1.0,7.928539870001259,True,verified_hnsw_complete,395513856,0,22,run_00081.json,0,6264,28.221452678000787,37.88171031800084,1,[]
605,29790,9798,29790,0,0.0,12280000,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01720137400116073,True,0.4369842440028151,True,614,True,0,0,1.0,1.0,0.6907716240020818,True,verified_hnsw_complete,197144576,2,0,run_00082.json,1,614,0.281580937000399,1.4265381790064566,1,[]
536578,114103,934413,114085,0,0.02915977459658914,0,False,438,440,529114,17484963,True,mixture,0.9999534106220055,1.0,0.9999534106220055,False,False,True,sparse,0.6733378899989475,True,0.9601597739965655,True,5906,False,31,0,1.0,0.9997283894369776,0.0,False,verified_hnsw_partial,371605504,1,18,run_00083.json,2,5906,26.422156045999145,28.055653709994658,1,[]
518323,105456,836723,,0,0.08852562142743015,0,True,532,532,507807,,False,mixture,0.9999749197431782,1.0,0.9999749197431782,False,False,True,sparse,0.6624142729997402,True,0.9601274100023147,False,6264,False,41,0,1.0,0.999611363356304,7.409687322000536,False,hnsw,364855296,2,,run_00084.json,0,6279,17.218904839999595,26.251133845002187,1,[]
592,29557,9561,29557,0,0.0,12100000,True,17,17,592,182710,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.01810253299845499,True,0.4356947050000599,True,605,True,0,0,1.0,1.0,0.6756491060004919,True,verified_hnsw_complete,200982528,2,0,run_00085.json,0,605,0.2769662230020913,1.406412567001098,1,[]
592,29557,9561,29557,0,0.0,0,True,17,17,592,182710,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.018163923999964027,True,0.4341362980012491,True,605,False,0,0,1.0,1.0,0.0,True,verified_hnsw_partial,194129920,1,0,run_00086.json,0,605,0.27550434099975973,0.7278045630009728,1,[]
592,29557,9561,29557,0,0.0,12100000,True,17,17,592,182710,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.017685363000055077,True,0.44122969700038084,True,605,True,0,0,1.0,1.0,0.6874450409995916,True,verified_hnsw_complete,200847360,0,0,run_00087.json,0,605,0.27808585099774064,1.4244459519977681,1,[]
840059,114518,1150593,114018,0,0.0,137360000,True,795,795,840059,24021671,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.0298474709998118,True,1.2244432129991765,True,6868,True,0,0,1.0,1.0,8.043371463001677,True,verified_hnsw_complete,472440832,0,126,run_00088.json,2,6868,35.41789596599847,45.71555811299913,1,[]
874254,114922,1219045,114302,0,0.0,134940000,True,749,749,874254,23242550,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.068108478000795,True,1.1948475249992043,True,6747,True,0,0,1.0,1.0,7.888315917,True,verified_hnsw_complete,483880960,1,151,run_00089.json,0,6747,33.71419536700341,43.86546728700341,1,[]
840059,114518,1150593,114018,0,0.0,137360000,True,795,795,840059,24021671,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.2423515150003368,True,1.2128505290020257,True,6868,True,0,0,1.0,1.0,7.9333439160000125,True,verified_hnsw_complete,526180352,1,126,run_00090.json,2,6868,34.81209944999864,45.200645410001016,1,[]
873322,114453,1215873,114302,0,0.7266382798552513,0,False,749,764,682318,23242550,True,gaussian,0.9989339482576002,1.0,0.9989339482576002,False,False,True,sparse,1.076742966000893,True,1.2001263350030058,True,6747,False,469,0,1.0,0.9959189711282435,0.0,False,verified_hnsw_partial,483651584,2,151,run_00091.json,0,6747,33.458536670998,35.7354059720019,1,[]
873322,114453,1215873,114302,0,0.7266382798552513,0,False,749,764,682318,23242550,True,gaussian,0.9989339482576002,1.0,0.9989339482576002,False,False,True,inverted,1.2950929739999992,True,1.203936904999864,True,6747,False,469,0,1.0,0.9959189711282435,0.0,False,verified_hnsw_partial,536100864,0,151,run_00092.json,0,6747,33.53733927899884,36.036369157998706,1,[]
518327,105478,836733,105456,0,0.020305088952056405,0,True,532,532,513176,19687004,True,mixture,0.9999826367452772,1.0,0.9999826367452772,False,False,True,sparse,0.6565265940007521,True,0.9548416149991681,True,6264,False,19,0,1.0,0.9998199000919458,0.0,False,verified_hnsw_partial,365109248,1,22,run_00093.json,0,6264,28.0675411120028,29.67890932100272,1,[]
601,29796,9799,29795,0,0.00013057032175506356,0,True,9,9,601,184511,True,curve,1.0,1.0,1.0,False,False,True,inverted,0.018525931001931895,True,0.4381604090012843,True,607,False,1,0,1.0,0.9999664395744539,0.0,False,verified_hnsw_partial,194039808,0,1,run_00094.json,2,607,0.28017783900213544,0.7368641790053516,1,[]
953502,127667,1414558,127524,0,0.7075763940811157,0,False,526,538,677578,18777574,True,gaussian,0.998514013201092,1.0,0.998514013201092,False,False,True,sparse,1.1719316029993934,True,1.2184112639988598,True,6055,False,601,0,1.0,0.9953144977702935,0.0,False,verified_hnsw_partial,510881792,0,143,run_00095.json,1,6055,29.478102106000733,31.868444972998986,1,[]
558523,112828,933905,,0,0.04517241260584659,0,True,478,478,547783,,False,mixture,0.999980305585694,1.0,0.999980305585694,False,False,True,sparse,0.7111790259987174,True,0.9469280080011231,False,6090,False,44,0,1.0,0.9996101779006308,7.262719828002446,False,hnsw,378683392,0,,run_00096.json,1,6105,16.778268283000216,25.699095145002502,1,[]
954921,128268,1419251,127524,0,0.0,121100000,True,526,526,954921,18777574,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.4253514020019793,True,1.2114850239995576,True,6055,True,0,0,1.0,1.0,7.349835195000196,True,verified_hnsw_complete,566935552,0,143,run_00097.json,1,6055,29.312544974996854,39.29921659599859,1,[]
605,29790,9798,29790,0,0.0,12280000,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.016772109000157798,True,0.4450368530015112,True,614,True,0,0,1.0,1.0,0.7269647780012747,True,verified_hnsw_complete,197103616,0,0,run_00098.json,1,614,0.28244252399963443,1.471216264002578,1,[]
558523,112828,933905,,0,0.04517241260584659,0,True,478,478,547783,,False,mixture,0.999980305585694,1.0,0.999980305585694,False,False,True,inverted,0.8652000060028513,True,0.9524430359997496,False,6090,False,44,0,1.0,0.9996101779006308,7.318192705999536,False,hnsw,406855680,0,,run_00099.json,1,6105,16.86831130599967,26.004147054001805,1,[]
536578,114103,934413,114085,0,0.02915977459658914,0,False,438,440,529114,17484963,True,mixture,0.9999534106220055,1.0,0.9999534106220055,False,False,True,inverted,0.8270967769967683,True,0.9527849650003191,True,5906,False,31,0,1.0,0.9997283894369776,0.0,False,verified_hnsw_partial,402341888,1,18,run_00100.json,2,5906,25.89540185000078,27.675283591997868,1,[]
601,29795,9799,,0,0.00037007307853165194,0,True,9,9,601,,False,curve,1.0,1.0,1.0,False,False,True,inverted,0.019032404998142738,True,0.4457434359974286,False,607,False,2,0,1.0,0.9999328791489076,0.18602806200215127,False,hnsw,192454656,0,,run_00101.json,2,608,0.21100201000081142,0.861805912998534,1,[]
839166,114018,1148407,,0,0.429912805557251,0,False,795,811,611914,,False,gaussian,0.998936979426445,1.0,0.998936979426445,False,False,True,sparse,1.0366180359997088,True,1.1915246919998026,False,6868,False,500,0,1.0,0.9956338741507885,23.669517027999973,False,hnsw,471326720,1,,run_00102.json,2,6950,23.525333224999486,49.42299298099897,1,[]
592,29557,9561,29557,0,0.0,12100000,True,17,17,592,182710,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01613213599921437,True,0.44081553999785683,True,605,True,0,0,1.0,1.0,0.7174155290013005,True,verified_hnsw_complete,196939776,1,0,run_00103.json,0,605,0.27994033100185334,1.454303536000225,1,[]
840059,114518,1150593,114018,0,0.0,137360000,True,795,795,840059,24021671,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.2252754900000582,True,1.2053440480012796,True,6868,True,0,0,1.0,1.0,8.03663372200026,True,verified_hnsw_complete,526020608,2,126,run_00104.json,2,6868,34.59259578000274,45.05984904000434,1,[]
518327,105478,836733,105456,0,0.020305088952056405,0,True,532,532,513176,19687004,True,mixture,0.9999826367452772,1.0,0.9999826367452772,False,False,True,inverted,0.7813622660032706,True,0.9455558469999232,True,6264,False,19,0,1.0,0.9998199000919458,0.0,False,verified_hnsw_partial,394850304,0,22,run_00105.json,0,6264,28.190145362001203,29.917063475004397,1,[]
558534,112872,934006,112828,0,0.0,121800000,True,478,478,558534,18589756,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.8298187569998845,True,0.9509932920009305,True,6090,True,0,0,1.0,1.0,7.578517091998947,True,verified_hnsw_complete,410181632,1,15,run_00106.json,1,6090,26.93993581399991,36.29926495499967,1,[]
536603,114134,934543,114085,0,0.0,118120000,True,438,438,536603,17484963,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.8027429069989012,True,0.9400065879999602,True,5906,True,0,0,1.0,1.0,7.180616559002374,True,verified_hnsw_complete,402636800,2,18,run_00107.json,2,5906,25.8900036849991,34.813369739000336,1,[]
605,29790,9798,29790,0,0.0,12280000,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01630191299773287,True,0.4444151600000623,True,614,True,0,0,1.0,1.0,0.6945532190002268,True,verified_hnsw_complete,197070848,1,0,run_00108.json,1,614,0.28139575099703507,1.436666042995057,1,[]
518327,105478,836733,105456,0,0.020305088952056405,0,True,532,532,513176,19687004,True,mixture,0.9999826367452772,1.0,0.9999826367452772,False,False,True,sparse,0.6619834299999638,True,0.9479035229996953,True,6264,False,19,0,1.0,0.9998199000919458,0.0,False,verified_hnsw_partial,364535808,2,22,run_00109.json,0,6264,28.002110678000463,29.611997631000122,1,[]
839187,114144,1148462,114018,0,0.3711705207824707,0,False,795,805,651401,24021671,True,gaussian,0.998961977670616,1.0,0.998961977670616,False,False,True,sparse,1.0347442430029332,True,1.2243449119996512,True,6868,False,374,0,1.0,0.9967341378647898,0.0,False,verified_hnsw_partial,472047616,0,126,run_00110.json,2,6868,34.56158373299695,36.820672887999535,1,[]
592,29557,9561,,0,0.0,0,True,17,17,592,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.019079667999903904,True,0.4385613229969749,True,605,False,0,0,1.0,1.0,0.18354875599834486,True,hnsw,192495616,0,,run_00111.json,0,605,0.20783703699999023,0.8490267839952139,1,[]
953502,127667,1414558,127524,0,0.7075763940811157,0,False,526,538,677578,18777574,True,gaussian,0.998514013201092,1.0,0.998514013201092,False,False,True,inverted,1.427949783999793,True,1.2156221929981257,True,6055,False,601,0,1.0,0.9953144977702935,0.0,False,verified_hnsw_partial,565653504,2,143,run_00112.json,1,6055,29.34488935000263,31.98846132700055,1,[]
536603,114134,934543,114085,0,0.0,118120000,True,438,438,536603,17484963,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.6769622650026577,True,0.9556540310004493,True,5906,True,0,0,1.0,1.0,7.019994352998765,True,verified_hnsw_complete,372011008,2,18,run_00113.json,2,5906,26.117488850999507,34.77009950000138,1,[]
536578,114103,934413,114085,0,0.02915977459658914,0,False,438,440,529114,17484963,True,mixture,0.9999534106220055,1.0,0.9999534106220055,False,False,True,sparse,0.6837387199993827,True,0.9382220770021377,True,5906,False,31,0,1.0,0.9997283894369776,0.0,False,verified_hnsw_partial,371384320,2,18,run_00114.json,2,5906,25.94653706600002,27.56849786300154,1,[]
536574,114085,934392,,0,0.02915977459658914,0,False,438,441,525077,,False,mixture,0.9999459563215264,1.0,0.9999459563215264,False,False,True,inverted,0.8287305209996703,True,0.949355265001941,False,5906,False,49,0,1.0,0.9995706800778033,6.962796392999735,False,hnsw,399683584,2,,run_00115.json,2,5906,16.344063047999953,25.0849452270013,1,[]
953479,127524,1414466,,0,0.7075763940811157,0,False,526,543,635243,,False,gaussian,0.9984899274390238,1.0,0.9984899274390238,False,False,True,inverted,1.4293110229991726,True,1.2231535479986633,False,6055,False,744,0,1.0,0.99419964449434,21.055560112999956,False,hnsw,562556928,2,,run_00116.json,1,6146,20.256769244999305,43.964793928997096,1,[]
839166,114018,1148407,,0,0.429912805557251,0,False,795,811,611914,,False,gaussian,0.998936979426445,1.0,0.998936979426445,False,False,True,sparse,1.026859436002269,True,1.2107828829975915,False,6868,False,500,0,1.0,0.9956338741507885,23.72414958799709,False,hnsw,471384064,0,,run_00117.json,2,6950,23.090014006000274,49.051805912997224,1,[]
518336,105497,836791,105456,0,0.0,125280000,True,532,532,518336,19687004,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.6571536529991135,True,0.9422706379991723,True,6264,True,0,0,1.0,1.0,7.347903111000051,True,verified_hnsw_complete,364871680,0,22,run_00118.json,0,6264,27.989919474999624,36.93724687699796,1,[]
605,29790,9798,29790,0,0.0,0,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01708077999865054,True,0.44599942399872816,True,614,False,0,0,1.0,1.0,0.0,True,verified_hnsw_partial,193949696,1,0,run_00119.json,1,614,0.2842560040007811,0.7473362079981598,1,[]
518336,105497,836791,105456,0,0.0,125280000,True,532,532,518336,19687004,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.7926364980012295,True,0.9436221739997563,True,6264,True,0,0,1.0,1.0,7.387202112000523,True,verified_hnsw_complete,395739136,1,22,run_00120.json,0,6264,28.028275287000724,37.15173607100223,1,[]
558523,112843,933906,112828,0,0.02724588438868525,0,True,478,478,551605,18589756,True,mixture,0.999980305585694,1.0,0.999980305585694,False,False,True,sparse,0.7207537869981024,True,0.9438545670018357,True,6090,False,29,0,1.0,0.999743071798143,0.0,False,verified_hnsw_partial,378839040,0,15,run_00121.json,1,6090,26.662483529002202,28.32709188300214,1,[]
873302,114302,1215805,,0,0.7266382798552513,0,False,749,767,640451,,False,gaussian,0.9989110716107675,1.0,0.9989110716107675,False,False,True,sparse,1.075027063001471,True,1.193169382000633,False,6747,False,620,0,1.0,0.9946050364595117,23.396506165001483,False,hnsw,483078144,1,,run_00122.json,0,6851,23.175242536999576,48.839945147003164,1,[]
601,29797,9800,29795,0,0.0,12140000,True,9,9,601,184511,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01669699600097374,True,0.4447642099985387,True,607,True,0,0,1.0,1.0,0.6858228070013865,True,verified_hnsw_complete,197144576,2,1,run_00123.json,2,607,0.27966078000099515,1.4269447930018941,1,[]
536603,114134,934543,114085,0,0.0,118120000,True,438,438,536603,17484963,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.8189410080012749,True,0.9295979790003912,True,5906,True,0,0,1.0,1.0,7.1518378910004685,True,verified_hnsw_complete,402907136,1,18,run_00124.json,2,5906,26.09567217299991,34.996049051002046,1,[]
518327,105478,836733,105456,0,0.020305088952056405,0,True,532,532,513176,19687004,True,mixture,0.9999826367452772,1.0,0.9999826367452772,False,False,True,sparse,0.6593613020013436,True,0.9378194050004822,True,6264,False,19,0,1.0,0.9998199000919458,0.0,False,verified_hnsw_partial,365023232,0,22,run_00125.json,0,6264,27.842253119000816,29.43943382600264,1,[]
536574,114085,934392,,0,0.02915977459658914,0,False,438,441,525077,,False,mixture,0.9999459563215264,1.0,0.9999459563215264,False,False,True,sparse,0.6772012420005922,True,0.9513922730002378,False,5906,False,49,0,1.0,0.9995706800778033,6.929453431999718,False,hnsw,370442240,0,,run_00126.json,2,5906,16.343033674002072,24.90108062100262,1,[]
954921,128268,1419251,127524,0,0.0,121100000,True,526,526,954921,18777574,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.4572312679993047,True,1.2184132339971256,True,6055,True,0,0,1.0,1.0,7.394843450001645,True,verified_hnsw_complete,567132160,1,143,run_00127.json,1,6055,29.321958021999308,39.39244597399738,1,[]
605,29790,9798,29790,0,0.0,0,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.018249286000354914,True,0.43962210600147955,True,614,False,0,0,1.0,1.0,0.0,True,verified_hnsw_partial,193708032,1,0,run_00128.json,1,614,0.28429019499890273,0.7421615870007372,1,[]
873302,114302,1215805,,0,0.7266382798552513,0,False,749,767,640451,,False,gaussian,0.9989110716107675,1.0,0.9989110716107675,False,False,True,inverted,1.29113899100048,True,1.195987975999742,False,6747,False,620,0,1.0,0.9946050364595117,23.511603842001932,False,hnsw,533770240,1,,run_00129.json,0,6851,23.720804975000647,49.7195357840028,1,[]
601,29795,9799,,0,0.00037007307853165194,0,True,9,9,601,,False,curve,1.0,1.0,1.0,False,False,True,sparse,0.016402429002482677,True,0.43326819499998237,False,607,False,2,0,1.0,0.9999328791489076,0.182978015000117,False,hnsw,187772928,0,,run_00130.json,2,608,0.20655216299928725,0.8392008020018693,1,[]
558534,112872,934006,112828,0,0.0,121800000,True,478,478,558534,18589756,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.8425834200024838,True,0.953605004997371,True,6090,True,0,0,1.0,1.0,7.658628328001214,True,verified_hnsw_complete,409956352,2,15,run_00131.json,1,6090,27.149869247001334,36.6046860000024,1,[]
839187,114144,1148462,114018,0,0.3711705207824707,0,False,795,805,651401,24021671,True,gaussian,0.998961977670616,1.0,0.998961977670616,False,False,True,sparse,1.02394363699932,True,1.2253909089995432,True,6868,False,374,0,1.0,0.9967341378647898,0.0,False,verified_hnsw_partial,472100864,1,126,run_00132.json,2,6868,34.62109824399886,36.87043278999772,1,[]
605,29790,9798,29790,0,0.0,0,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.016108006002468755,True,0.4453373180003837,True,614,False,0,0,1.0,1.0,0.0,True,verified_hnsw_partial,194269184,0,0,run_00133.json,1,614,0.2821762020030292,0.7436215260058816,1,[]
518336,105497,836791,105456,0,0.0,125280000,True,532,532,518336,19687004,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.6498249060023227,True,0.9387807780003641,True,6264,True,0,0,1.0,1.0,7.06957024300209,True,verified_hnsw_complete,364953600,1,22,run_00134.json,0,6264,27.957607806998567,36.615783734003344,1,[]
601,29796,9799,29795,0,0.00013057032175506356,0,True,9,9,601,184511,True,curve,1.0,1.0,1.0,False,False,True,sparse,0.015642803002265282,True,0.44248348900146084,True,607,False,1,0,1.0,0.9999664395744539,0.0,False,verified_hnsw_partial,193798144,2,1,run_00135.json,2,607,0.28371598300145706,0.7418422750051832,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.019102607999229804,True,0.44048561499948846,True,614,False,0,0,1.0,1.0,0.18921893400329282,True,hnsw,192438272,1,,run_00136.json,1,614,0.20953245199780213,0.8583396089998132,1,[]
601,29795,9799,,0,0.00037007307853165194,0,True,9,9,601,,False,curve,1.0,1.0,1.0,False,False,True,sparse,0.01648097100041923,True,0.4388901700003771,False,607,False,2,0,1.0,0.9999328791489076,0.18157046399937826,False,hnsw,187551744,2,,run_00137.json,2,608,0.20932887000162737,0.846270475001802,1,[]
592,29557,9561,29557,0,0.0,12100000,True,17,17,592,182710,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.01775976799763157,True,0.4364103929983685,True,605,True,0,0,1.0,1.0,0.6776445139985299,True,verified_hnsw_complete,201113600,1,0,run_00138.json,0,605,0.27444762800223543,1.4062623029967654,1,[]
839166,114018,1148407,,0,0.429912805557251,0,False,795,811,611914,,False,gaussian,0.998936979426445,1.0,0.998936979426445,False,False,True,inverted,1.2423791450019053,True,1.2047661819997302,False,6868,False,500,0,1.0,0.9956338741507885,24.369407854999736,False,hnsw,522784768,1,,run_00139.json,2,6950,23.804062242001237,50.62061542400261,1,[]
601,29795,9799,,0,0.00037007307853165194,0,True,9,9,601,,False,curve,1.0,1.0,1.0,False,False,True,sparse,0.016441384999779984,True,0.44054901900017285,False,607,False,2,0,1.0,0.9999328791489076,0.1844413920007355,False,hnsw,187523072,1,,run_00140.json,2,608,0.21046705500339158,0.8518988510040799,1,[]
953502,127667,1414558,127524,0,0.7075763940811157,0,False,526,538,677578,18777574,True,gaussian,0.998514013201092,1.0,0.998514013201092,False,False,True,sparse,1.1794023710026522,True,1.2054677289997926,True,6055,False,601,0,1.0,0.9953144977702935,0.0,False,verified_hnsw_partial,510451712,1,143,run_00141.json,1,6055,29.04100769499928,31.425877795001725,1,[]
518323,105456,836723,,0,0.08852562142743015,0,True,532,532,507807,,False,mixture,0.9999749197431782,1.0,0.9999749197431782,False,False,True,inverted,0.7917763329969603,True,0.9518357389970333,False,6264,False,41,0,1.0,0.999611363356304,7.377271139001095,False,hnsw,392949760,2,,run_00142.json,0,6279,17.240050792999682,26.36093400399477,1,[]
953502,127667,1414558,127524,0,0.7075763940811157,0,False,526,538,677578,18777574,True,gaussian,0.998514013201092,1.0,0.998514013201092,False,False,True,inverted,1.446287367001787,True,1.213499514000432,True,6055,False,601,0,1.0,0.9953144977702935,0.0,False,verified_hnsw_partial,565411840,0,143,run_00143.json,1,6055,30.017219286997715,32.677006167999934,1,[]
839166,114018,1148407,,0,0.429912805557251,0,False,795,811,611914,,False,gaussian,0.998936979426445,1.0,0.998936979426445,False,False,True,inverted,1.2382969520003826,True,1.2040424999977404,False,6868,False,500,0,1.0,0.9956338741507885,24.005431277000753,False,hnsw,522924032,0,,run_00144.json,2,6950,23.981226542000513,50.42899727099939,1,[]
840059,114518,1150593,114018,0,0.0,137360000,True,795,795,840059,24021671,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.02567788700253,True,1.2055319099999906,True,6868,True,0,0,1.0,1.0,8.00969831600014,True,verified_hnsw_complete,472342528,2,126,run_00145.json,2,6868,34.77973303699764,45.0206411500003,1,[]
536574,114085,934392,,0,0.02915977459658914,0,False,438,441,525077,,False,mixture,0.9999459563215264,1.0,0.9999459563215264,False,False,True,sparse,0.6881987519991526,True,0.9529920579989266,False,5906,False,49,0,1.0,0.9995706800778033,6.948268632000691,False,hnsw,370520064,1,,run_00146.json,2,5906,16.504901787000563,25.094361228999333,1,[]
873302,114302,1215805,,0,0.7266382798552513,0,False,749,767,640451,,False,gaussian,0.9989110716107675,1.0,0.9989110716107675,False,False,True,inverted,1.2812638319992402,True,1.1984482779989776,False,6747,False,620,0,1.0,0.9946050364595117,23.654463191000104,False,hnsw,533970944,0,,run_00147.json,0,6851,22.98274088800099,49.11691618899931,1,[]
953479,127524,1414466,,0,0.7075763940811157,0,False,526,543,635243,,False,gaussian,0.9984899274390238,1.0,0.9984899274390238,False,False,True,inverted,1.4172115889996348,True,1.2218778490023396,False,6055,False,744,0,1.0,0.99419964449434,20.969239107998874,False,hnsw,562958336,1,,run_00148.json,1,6146,20.408632158996625,44.01696070499747,1,[]
592,29557,9561,29557,0,0.0,12100000,True,17,17,592,182710,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.016649709999910556,True,0.4447177659967565,True,605,True,0,0,1.0,1.0,0.6860960909980349,True,verified_hnsw_complete,196845568,0,0,run_00149.json,0,605,0.2749284029996488,1.4223919699943508,1,[]
839166,114018,1148407,,0,0.429912805557251,0,False,795,811,611914,,False,gaussian,0.998936979426445,1.0,0.998936979426445,False,False,True,sparse,1.0353260709998722,True,1.2095941539992054,False,6868,False,500,0,1.0,0.9956338741507885,24.14832232199842,False,hnsw,471588864,2,,run_00150.json,2,6950,23.74976453599811,50.14300708299561,1,[]
873302,114302,1215805,,0,0.7266382798552513,0,False,749,767,640451,,False,gaussian,0.9989110716107675,1.0,0.9989110716107675,False,False,True,sparse,1.0765251720004017,True,1.2109773919983127,False,6747,False,620,0,1.0,0.9946050364595117,23.365109427999414,False,hnsw,482697216,2,,run_00151.json,0,6851,22.990265576998354,48.64287756899648,1,[]
558523,112828,933905,,0,0.04517241260584659,0,True,478,478,547783,,False,mixture,0.999980305585694,1.0,0.999980305585694,False,False,True,sparse,0.7081895299997996,True,0.9596961040006136,False,6090,False,44,0,1.0,0.9996101779006308,7.3461978519990225,False,hnsw,378769408,1,,run_00152.json,1,6105,16.81974791600078,25.833831402000214,1,[]
954921,128268,1419251,127524,0,0.0,121100000,True,526,526,954921,18777574,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.1573516839998774,True,1.2175673060010013,True,6055,True,0,0,1.0,1.0,7.347367475998908,True,verified_hnsw_complete,511295488,0,143,run_00153.json,1,6055,29.14155174699772,38.86383821299751,1,[]
601,29797,9800,29795,0,0.0,12140000,True,9,9,601,184511,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01715789299851167,True,0.44439480399887543,True,607,True,0,0,1.0,1.0,0.7092697320003936,True,verified_hnsw_complete,197111808,1,1,run_00154.json,2,607,0.28150279200053774,1.4523252209983184,1,[]
536578,114103,934413,114085,0,0.02915977459658914,0,False,438,440,529114,17484963,True,mixture,0.9999534106220055,1.0,0.9999534106220055,False,False,True,inverted,0.8171990480004752,True,0.9409599669997988,True,5906,False,31,0,1.0,0.9997283894369776,0.0,False,verified_hnsw_partial,402022400,0,18,run_00155.json,2,5906,26.171172423000826,27.9293314380011,1,[]
840059,114518,1150593,114018,0,0.0,137360000,True,795,795,840059,24021671,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.2257370890001766,True,1.2195577610000328,True,6868,True,0,0,1.0,1.0,7.835631464997277,True,verified_hnsw_complete,526077952,0,126,run_00156.json,2,6868,34.921859828999004,45.20278614399649,1,[]
953502,127667,1414558,127524,0,0.7075763940811157,0,False,526,538,677578,18777574,True,gaussian,0.998514013201092,1.0,0.998514013201092,False,False,True,inverted,1.4314157349981542,True,1.200099477002368,True,6055,False,601,0,1.0,0.9953144977702935,0.0,False,verified_hnsw_partial,565678080,1,143,run_00157.json,1,6055,29.123667495998234,31.755182707998756,1,[]
536603,114134,934543,114085,0,0.0,118120000,True,438,438,536603,17484963,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.672110313000303,True,0.954422078000789,True,5906,True,0,0,1.0,1.0,7.444849258998147,True,verified_hnsw_complete,371306496,0,18,run_00158.json,2,5906,26.04613784400135,35.11751949400059,1,[]
592,29557,9561,,0,0.0,0,True,17,17,592,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01717675899999449,True,0.44198688400138053,True,605,False,0,0,1.0,1.0,0.18115817800207878,True,hnsw,187269120,1,,run_00159.json,0,605,0.20853757200166,0.8488593930051138,1,[]
536574,114085,934392,,0,0.02915977459658914,0,False,438,441,525077,,False,mixture,0.9999459563215264,1.0,0.9999459563215264,False,False,True,sparse,0.6868303000010201,True,0.94034730400017,False,5906,False,49,0,1.0,0.9995706800778033,6.935367240999767,False,hnsw,371003392,2,,run_00160.json,2,5906,16.589732175998506,25.152277020999463,1,[]
874254,114922,1219045,114302,0,0.0,134940000,True,749,749,874254,23242550,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.3018596309993882,True,1.2051505170020391,True,6747,True,0,0,1.0,1.0,8.195305361001374,True,verified_hnsw_complete,537292800,0,151,run_00161.json,0,6747,34.450293032001355,45.152608541004156,1,[]
