E,S,T,candidate_distance_evaluations,color_bound_violations,color_max_error,completion_distance_evaluations,component_certified,component_exact_components,component_protected_components,component_protected_edges,coverage_distance_evaluations,covers_all_observations,dataset,edge_jaccard,edge_precision,edge_recall,exact_output_match,fixed_cover_equal,gate_passed,graph_method,graph_seconds,graph_witness_counts_equal,index_seconds,landmark_sequence_equal,m,membership_completion_requested,membership_false_negatives,membership_false_positives,membership_precision,membership_recall,membership_seconds,memberships_complete,method,pipeline_peak_rss_bytes,repeat,rescued_observations,result_file,seed,selected_landmark_count,selection_seconds,staged_total_seconds,threads,validation_failures
518336,105497,836791,105169,0,0.0,125280000,True,532,532,518336,19834732,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.8797806290003791,True,1.0723516260004544,True,6264,True,0,0,1.0,1.0,9.877131590999852,True,verified_hnsw_complete,395517952,0,75,run_00081.json,0,6264,24.723668503000226,36.55293234900091,1,[]
605,29790,9798,29790,0,0.0,12280000,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017883532000269042,True,0.5256672920004348,True,614,True,0,0,1.0,1.0,0.8524910449996241,True,verified_hnsw_complete,197140480,2,0,run_00082.json,1,614,0.2631602980000025,1.6592021670003305,1,[]
536059,113769,931726,113678,0,0.08816880484422052,0,False,438,446,468537,17724107,True,mixture,0.998986215134839,1.0,0.998986215134839,False,False,True,sparse,0.7852995060002286,True,1.1665174199988542,True,5906,False,365,0,1.0,0.9968020046611877,0.0,False,verified_hnsw_partial,371109888,1,91,run_00083.json,2,5906,23.149529325999538,25.10134625199862,1,[]
517862,105169,834982,,0,0.12529019142190614,0,False,532,540,450430,,False,mixture,0.9990855352512655,1.0,0.9990855352512655,False,False,True,sparse,0.8234519319994433,True,1.1622228659998655,False,6264,False,328,0,1.0,0.9968909068504318,6.092212437000853,False,hnsw,363360256,2,,run_00084.json,0,6321,14.976282127001468,23.05416936200163,1,[]
592,29557,9561,29557,0,0.0,12100000,True,17,17,592,182710,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.02078552799866884,True,0.5371311359995161,True,605,True,0,0,1.0,1.0,0.9039959909987374,True,verified_hnsw_complete,200650752,2,0,run_00085.json,0,605,0.26407805800045026,1.7259907129973726,1,[]
592,29557,9561,29557,0,0.0,0,True,17,17,592,182710,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.02863121799964574,True,0.5891668160002155,True,605,False,0,0,1.0,1.0,0.0,True,verified_hnsw_partial,193572864,1,0,run_00086.json,0,605,0.2702752290006174,0.8880732630004786,1,[]
592,29557,9561,29557,0,0.0,12100000,True,17,17,592,182710,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.026777842000228702,True,0.7543655370009219,True,605,True,0,0,1.0,1.0,1.058707198000775,True,verified_hnsw_complete,200609792,0,0,run_00087.json,0,605,0.3288430080010585,2.168693585002984,1,[]
840059,114518,1150593,112112,0,0.0,137360000,True,795,795,840059,24668095,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.1643502360002458,True,1.5902753199989093,True,6868,True,0,0,1.0,1.0,9.466762943999129,True,verified_hnsw_complete,472784896,0,330,run_00088.json,2,6868,38.79599138000049,51.01737987999877,1,[]
874254,114922,1219045,112095,0,0.0,134940000,True,749,749,874254,23929736,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.1940741819998948,True,1.4104204690011102,True,6747,True,0,0,1.0,1.0,9.525037782999789,True,verified_hnsw_complete,483950592,1,364,run_00089.json,0,6747,41.02411325000139,53.153645684002186,1,[]
840059,114518,1150593,112112,0,0.0,137360000,True,795,795,840059,24668095,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.3883939150000515,True,1.4518363400002272,True,6868,True,0,0,1.0,1.0,9.809863054999369,True,verified_hnsw_complete,525676544,1,330,run_00090.json,2,6868,39.65331984600016,52.303413155999806,1,[]
864223,112459,1192410,112095,0,0.7710670828819275,0,False,749,844,326900,23929736,True,gaussian,0.9885262177811025,1.0,0.9885262177811025,False,False,True,sparse,1.2159221740002977,True,1.4359218219997274,True,6747,False,2463,0,1.0,0.9785680722577053,0.0,False,verified_hnsw_partial,480231424,2,364,run_00091.json,0,6747,39.10959805400125,41.76144205000128,1,[]
864223,112459,1192410,112095,0,0.7710670828819275,0,False,749,844,326900,23929736,True,gaussian,0.9885262177811025,1.0,0.9885262177811025,False,False,True,inverted,1.4393874380002671,True,1.3685489910003525,True,6747,False,2463,0,1.0,0.9785680722577053,0.0,False,verified_hnsw_partial,532008960,0,364,run_00092.json,0,6747,37.65901411200139,40.46695054100201,1,[]
517872,105244,835017,105169,0,0.12529019142190614,0,False,532,538,463519,19834732,True,mixture,0.9991048277565131,1.0,0.9991048277565131,False,False,True,sparse,0.7298050780009362,True,1.091583649000313,True,6264,False,253,0,1.0,0.9976018275401196,0.0,False,verified_hnsw_partial,364457984,1,75,run_00093.json,0,6264,24.40404998899976,26.22543871600101,1,[]
601,29796,9799,29795,0,0.00013057032175506356,0,True,9,9,601,184511,True,curve,1.0,1.0,1.0,False,False,True,inverted,0.02046371400138014,True,0.5065484620008647,True,607,False,1,0,1.0,0.9999664395744539,0.0,False,verified_hnsw_partial,193863680,0,1,run_00094.json,2,607,0.2598450650002633,0.7868572410025081,1,[]
940581,125026,1380787,124630,0,0.7075763940811157,0,False,526,658,259614,19521930,True,gaussian,0.9849830509539532,1.0,0.9849830509539532,False,False,True,sparse,1.2271316110000043,True,1.3620619229986914,True,6055,False,3242,0,1.0,0.9747247949605513,0.0,False,verified_hnsw_partial,505274368,0,396,run_00095.json,1,6055,32.99728496900025,35.58647850299894,1,[]
558032,112504,931848,,0,0.07835624615351366,0,False,478,481,485901,,False,mixture,0.9991012185471252,1.0,0.9991012185471252,False,False,True,sparse,0.7600672469998244,True,1.0561919510000735,False,6090,False,368,0,1.0,0.9967396697143667,5.059068329999718,False,hnsw,377610240,0,,run_00096.json,1,6155,13.45185488199968,20.327182409999295,1,[]
954921,128268,1419251,124630,0,0.0,121100000,True,526,526,954921,19521930,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.5583719940004812,True,1.3264023600004293,True,6055,True,0,0,1.0,1.0,7.707793740000852,True,verified_hnsw_complete,566456320,0,396,run_00097.json,1,6055,32.76199922200067,43.35456731600243,1,[]
605,29790,9798,29790,0,0.0,12280000,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.02041086300050665,True,0.4968934820008144,True,614,True,0,0,1.0,1.0,0.7787318520004192,True,verified_hnsw_complete,196501504,0,0,run_00098.json,1,614,0.2539567559997522,1.5499929530014924,1,[]
558032,112504,931848,,0,0.07835624615351366,0,False,478,481,485901,,False,mixture,0.9991012185471252,1.0,0.9991012185471252,False,False,True,inverted,0.971349408999231,True,1.0617495070000587,False,6090,False,368,0,1.0,0.9967396697143667,5.286946573000023,False,hnsw,406716416,0,,run_00099.json,1,6155,13.956736150999859,21.27678163999917,1,[]
536059,113769,931726,113678,0,0.08816880484422052,0,False,438,446,468537,17724107,True,mixture,0.998986215134839,1.0,0.998986215134839,False,False,True,inverted,1.0372945509989222,True,1.0944642740014388,True,5906,False,365,0,1.0,0.9968020046611877,0.0,False,verified_hnsw_partial,401154048,1,91,run_00100.json,2,5906,24.36859200700019,26.50035083200055,1,[]
601,29795,9799,,0,0.00037007307853165194,0,True,9,9,601,,False,curve,1.0,1.0,1.0,False,False,True,inverted,0.019520948000717908,True,0.49778798499937693,False,607,False,2,0,1.0,0.9999328791489076,0.1501635790009459,False,hnsw,192143360,0,,run_00101.json,2,608,0.17962152600011905,0.8470940380011598,1,[]
830440,112112,1128489,,0,0.8076214790344238,0,False,795,904,289289,,False,gaussian,0.9885496137771276,1.0,0.9885496137771276,False,False,True,sparse,1.20597626900053,True,1.3649981769995065,False,6868,False,2406,0,1.0,0.9789902024135944,22.78491610399942,False,hnsw,467869696,1,,run_00102.json,2,7061,25.867101448999165,51.22299199899862,1,[]
592,29557,9561,29557,0,0.0,12100000,True,17,17,592,182710,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.018674892000490217,True,0.5085694520003017,True,605,True,0,0,1.0,1.0,0.8538694939998095,True,verified_hnsw_complete,196878336,1,0,run_00103.json,0,605,0.24992182300047716,1.6310356610010786,1,[]
840059,114518,1150593,112112,0,0.0,137360000,True,795,795,840059,24668095,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.5631095690005168,True,1.5364544929998374,True,6868,True,0,0,1.0,1.0,9.636331458999848,True,verified_hnsw_complete,525479936,2,330,run_00104.json,2,6868,40.60908355299944,53.34497907399964,1,[]
517872,105244,835017,105169,0,0.12529019142190614,0,False,532,538,463519,19834732,True,mixture,0.9991048277565131,1.0,0.9991048277565131,False,False,True,inverted,0.9575263249989803,True,1.0903046410003299,True,6264,False,253,0,1.0,0.9976018275401196,0.0,False,verified_hnsw_partial,394653696,0,75,run_00105.json,0,6264,26.434168275000047,28.481999240999357,1,[]
558534,112872,934006,112504,0,0.0,121800000,True,478,478,558534,18756376,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.9936724810013402,True,1.466163287001109,True,6090,True,0,0,1.0,1.0,8.89806284199949,True,verified_hnsw_complete,409264128,1,75,run_00106.json,1,6090,27.488467346000107,38.846365956002046,1,[]
536603,114134,934543,113678,0,0.0,118120000,True,438,438,536603,17724107,True,mixture,1.0,1.0,1.0,True,True,True,inverted,1.0858981689998473,True,1.095500744999299,True,5906,True,0,0,1.0,1.0,8.77220781899996,True,verified_hnsw_complete,402026496,2,91,run_00107.json,2,5906,26.361466603000736,37.31507333599984,1,[]
605,29790,9798,29790,0,0.0,12280000,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.020367868999528582,True,0.5108796759996039,True,614,True,0,0,1.0,1.0,1.0797218970001268,True,verified_hnsw_complete,196603904,1,0,run_00108.json,1,614,0.29285257599985925,1.9038220179991185,1,[]
517872,105244,835017,105169,0,0.12529019142190614,0,False,532,538,463519,19834732,True,mixture,0.9991048277565131,1.0,0.9991048277565131,False,False,True,sparse,0.7689128660003917,True,1.224752684998748,True,6264,False,253,0,1.0,0.9976018275401196,0.0,False,verified_hnsw_partial,364236800,2,75,run_00109.json,0,6264,29.62633661900145,31.62000217000059,1,[]
830542,112442,1128697,112112,0,0.8076214790344238,0,False,795,867,319560,24668095,True,gaussian,0.9886710338202436,1.0,0.9886710338202436,False,False,True,sparse,1.2105202309994638,True,1.425266495998585,True,6868,False,2076,0,1.0,0.9818718454740739,0.0,False,verified_hnsw_partial,468516864,0,330,run_00110.json,2,6868,44.491188750998845,47.12697547799689,1,[]
592,29557,9561,,0,0.0,0,True,17,17,592,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.02529359999971348,True,0.5130821909988299,True,605,False,0,0,1.0,1.0,0.15683169400108454,True,hnsw,192421888,0,,run_00111.json,0,605,0.1931734879999567,0.8883809729995846,1,[]
940581,125026,1380787,124630,0,0.7075763940811157,0,False,526,658,259614,19521930,True,gaussian,0.9849830509539532,1.0,0.9849830509539532,False,False,True,inverted,1.7274911979984608,True,1.3927634760002547,True,6055,False,3242,0,1.0,0.9747247949605513,0.0,False,verified_hnsw_partial,560517120,2,396,run_00112.json,1,6055,42.42702921599994,45.54728388999865,1,[]
536603,114134,934543,113678,0,0.0,118120000,True,438,438,536603,17724107,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.9238760320004076,True,1.0910450409992336,True,5906,True,0,0,1.0,1.0,8.581517426999199,True,verified_hnsw_complete,371118080,2,91,run_00113.json,2,5906,24.010337343001083,34.60677584299992,1,[]
536059,113769,931726,113678,0,0.08816880484422052,0,False,438,446,468537,17724107,True,mixture,0.998986215134839,1.0,0.998986215134839,False,False,True,sparse,0.7961451049995958,True,1.0874006430003647,True,5906,False,365,0,1.0,0.9968020046611877,0.0,False,verified_hnsw_partial,370339840,2,91,run_00114.json,2,5906,23.92444538699965,25.80799113499961,1,[]
536044,113678,931676,,0,0.08816880484422052,0,False,438,448,454709,,False,mixture,0.9989582615080422,1.0,0.9989582615080422,False,False,True,inverted,1.0469124979990738,True,1.0627432170003885,False,5906,False,456,0,1.0,0.9960046962342509,5.2867903349997505,False,hnsw,399364096,2,,run_00115.json,2,5955,14.919727273998433,22.316173323997646,1,[]
940504,124630,1380528,,0,0.7075763940811157,0,False,526,701,233012,,False,gaussian,0.9849024160113768,1.0,0.9849024160113768,False,False,True,inverted,1.8991102109994245,True,1.232501948999925,False,6055,False,3638,0,1.0,0.9716375089656033,19.18254086700108,False,hnsw,557694976,2,,run_00116.json,1,6301,22.235349835000306,44.549502862000736,1,[]
830440,112112,1128489,,0,0.8076214790344238,0,False,795,904,289289,,False,gaussian,0.9885496137771276,1.0,0.9885496137771276,False,False,True,sparse,1.0796168599990779,True,1.2388027430006332,False,6868,False,2406,0,1.0,0.9789902024135944,20.92034706300001,False,hnsw,468361216,0,,run_00117.json,2,7061,22.659726904999843,45.89849357099956,1,[]
518336,105497,836791,105169,0,0.0,125280000,True,532,532,518336,19834732,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.6771701979996578,True,1.1563102000000072,True,6264,True,0,0,1.0,1.0,8.03447868100011,True,verified_hnsw_complete,364490752,0,75,run_00118.json,0,6264,22.034711895999862,31.902670974999637,1,[]
605,29790,9798,29790,0,0.0,0,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017587378000825993,True,0.46079535500030033,True,614,False,0,0,1.0,1.0,0.0,True,verified_hnsw_partial,193941504,1,0,run_00119.json,1,614,0.24153424900032405,0.7199169820014504,1,[]
518336,105497,836791,105169,0,0.0,125280000,True,532,532,518336,19834732,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.8162282689991116,True,0.9640973259993189,True,6264,True,0,0,1.0,1.0,7.671804998999505,True,verified_hnsw_complete,395296768,1,75,run_00120.json,0,6264,21.91241718099991,31.364547774997845,1,[]
558039,112579,931884,112504,0,0.07835624615351366,0,False,478,481,499040,18756376,True,mixture,0.999113751356229,1.0,0.999113751356229,False,False,True,sparse,0.7159658359996683,True,0.9984410670003854,True,6090,False,293,0,1.0,0.9974041392019278,0.0,False,verified_hnsw_partial,378368000,0,75,run_00121.json,1,6090,23.78382139599853,25.498228298998583,1,[]
864139,112095,1192190,,0,0.7710670828819275,0,False,749,868,301708,,False,gaussian,0.9884301358644055,1.0,0.9884301358644055,False,False,True,sparse,1.1030262450003647,True,1.2477117090002139,False,6747,False,2827,0,1.0,0.9754007065661927,20.42061337999985,False,hnsw,479051776,1,,run_00122.json,0,6990,22.240992488999836,45.012343823000265,1,[]
601,29797,9800,29795,0,0.0,12140000,True,9,9,601,184511,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.019346899000083795,True,0.49237972700029786,True,607,True,0,0,1.0,1.0,0.8409932989998197,True,verified_hnsw_complete,196812800,2,1,run_00123.json,2,607,0.2480706009991991,1.6007905259994004,1,[]
536603,114134,934543,113678,0,0.0,118120000,True,438,438,536603,17724107,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.8701323250006681,True,1.007706906999374,True,5906,True,0,0,1.0,1.0,7.777729475999877,True,verified_hnsw_complete,402796544,1,91,run_00124.json,2,5906,21.948148176999894,31.603716884999812,1,[]
517872,105244,835017,105169,0,0.12529019142190614,0,False,532,538,463519,19834732,True,mixture,0.9991048277565131,1.0,0.9991048277565131,False,False,True,sparse,0.6859630310009379,True,0.9803189639987977,True,6264,False,253,0,1.0,0.9976018275401196,0.0,False,verified_hnsw_partial,364363776,0,75,run_00125.json,0,6264,21.437992507999297,23.104274502999033,1,[]
536044,113678,931676,,0,0.08816880484422052,0,False,438,448,454709,,False,mixture,0.9989582615080422,1.0,0.9989582615080422,False,False,True,sparse,0.7004046199999721,True,0.9899317309991602,False,5906,False,456,0,1.0,0.9960046962342509,4.558690468998975,False,hnsw,370298880,0,,run_00126.json,2,5955,12.206011463000323,18.45503828299843,1,[]
954921,128268,1419251,124630,0,0.0,121100000,True,526,526,954921,19521930,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.7424624469986156,True,1.328610321999804,True,6055,True,0,0,1.0,1.0,7.986561837000409,True,verified_hnsw_complete,565927936,1,396,run_00127.json,1,6055,32.351602859000195,43.40923746499902,1,[]
605,29790,9798,29790,0,0.0,0,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.019219082001654897,True,0.5058420219993423,True,614,False,0,0,1.0,1.0,0.0,True,verified_hnsw_partial,193327104,1,0,run_00128.json,1,614,0.23999192100018263,0.7650530250011798,1,[]
864139,112095,1192190,,0,0.7710670828819275,0,False,749,868,301708,,False,gaussian,0.9884301358644055,1.0,0.9884301358644055,False,False,True,inverted,1.279061298999295,True,1.7181231889990158,False,6747,False,2827,0,1.0,0.9754007065661927,19.498515592998956,False,hnsw,530018304,1,,run_00129.json,0,6990,22.68890674999966,45.18460683099693,1,[]
601,29795,9799,,0,0.00037007307853165194,0,True,9,9,601,,False,curve,1.0,1.0,1.0,False,False,True,sparse,0.017279712999879848,True,0.4393908090005425,False,607,False,2,0,1.0,0.9999328791489076,0.13353545700010727,False,hnsw,187363328,0,,run_00130.json,2,608,0.16690282099989417,0.7571088000004238,1,[]
558534,112872,934006,112504,0,0.0,121800000,True,478,478,558534,18756376,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.9332907049993082,True,0.9613728880012786,True,6090,True,0,0,1.0,1.0,8.160386883000683,True,verified_hnsw_complete,409825280,2,75,run_00131.json,1,6090,21.276467984998817,31.331518461000087,1,[]
830542,112442,1128697,112112,0,0.8076214790344238,0,False,795,867,319560,24668095,True,gaussian,0.9886710338202436,1.0,0.9886710338202436,False,False,True,sparse,1.1075801360002515,True,1.2999487319993932,True,6868,False,2076,0,1.0,0.9818718454740739,0.0,False,verified_hnsw_partial,468385792,1,330,run_00132.json,2,6868,40.869424423000964,43.27695329100061,1,[]
605,29790,9798,29790,0,0.0,0,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.03550808200088795,True,0.47695225899951765,True,614,False,0,0,1.0,1.0,0.0,True,verified_hnsw_partial,193798144,0,0,run_00133.json,1,614,0.2752742960001342,0.7877346370005398,1,[]
518336,105497,836791,105169,0,0.0,125280000,True,532,532,518336,19834732,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.8185035719998268,True,1.4048045770014141,True,6264,True,0,0,1.0,1.0,8.226878908999424,True,verified_hnsw_complete,364732416,1,75,run_00134.json,0,6264,25.64320982100071,36.093396879001375,1,[]
601,29796,9799,29795,0,0.00013057032175506356,0,True,9,9,601,184511,True,curve,1.0,1.0,1.0,False,False,True,sparse,0.017209589001140557,True,0.4664079340000171,True,607,False,1,0,1.0,0.9999664395744539,0.0,False,verified_hnsw_partial,193712128,2,1,run_00135.json,2,607,0.23489612999946985,0.7185136530006275,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.019913514999643667,True,0.44652486899940413,True,614,False,0,0,1.0,1.0,0.13664961199901882,True,hnsw,192159744,1,,run_00136.json,1,614,0.16750636700089672,0.7705943629989633,1,[]
601,29795,9799,,0,0.00037007307853165194,0,True,9,9,601,,False,curve,1.0,1.0,1.0,False,False,True,sparse,0.016207845999815618,True,0.44322358399949735,False,607,False,2,0,1.0,0.9999328791489076,0.133639707999464,False,hnsw,187408384,2,,run_00137.json,2,608,0.16514284799995949,0.7582139859987365,1,[]
592,29557,9561,29557,0,0.0,12100000,True,17,17,592,182710,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.01830743199934659,True,0.4423860410006455,True,605,True,0,0,1.0,1.0,0.6859017700007826,True,verified_hnsw_complete,201187328,1,0,run_00138.json,0,605,0.23318772799939325,1.379782971000168,1,[]
830440,112112,1128489,,0,0.8076214790344238,0,False,795,904,289289,,False,gaussian,0.9885496137771276,1.0,0.9885496137771276,False,False,True,inverted,1.336158513000555,True,1.3012328269996942,False,6868,False,2406,0,1.0,0.9789902024135944,23.76536601999942,False,hnsw,519299072,1,,run_00139.json,2,7061,23.88336671199977,50.28612407199944,1,[]
601,29795,9799,,0,0.00037007307853165194,0,True,9,9,601,,False,curve,1.0,1.0,1.0,False,False,True,sparse,0.01738887200008321,True,0.4511679979987093,False,607,False,2,0,1.0,0.9999328791489076,0.13487275799889176,False,hnsw,187072512,1,,run_00140.json,2,608,0.1651930549996905,0.7686226829973748,1,[]
940581,125026,1380787,124630,0,0.7075763940811157,0,False,526,658,259614,19521930,True,gaussian,0.9849830509539532,1.0,0.9849830509539532,False,False,True,sparse,1.1952000399996905,True,1.2251643790004891,True,6055,False,3242,0,1.0,0.9747247949605513,0.0,False,verified_hnsw_partial,506155008,1,396,run_00141.json,1,6055,29.43249952899896,31.85286394799914,1,[]
517862,105169,834982,,0,0.12529019142190614,0,False,532,540,450430,,False,mixture,0.9990855352512655,1.0,0.9990855352512655,False,False,True,inverted,0.7788122169986309,True,0.9632362250013102,False,6264,False,328,0,1.0,0.9968909068504318,4.822810879999452,False,hnsw,392810496,2,,run_00142.json,0,6321,12.360965729001691,18.925825051001084,1,[]
940581,125026,1380787,124630,0,0.7075763940811157,0,False,526,658,259614,19521930,True,gaussian,0.9849830509539532,1.0,0.9849830509539532,False,False,True,inverted,1.4055991919994995,True,1.2236143800000718,True,6055,False,3242,0,1.0,0.9747247949605513,0.0,False,verified_hnsw_partial,561037312,0,396,run_00143.json,1,6055,28.610438755998985,31.239652327998556,1,[]
830440,112112,1128489,,0,0.8076214790344238,0,False,795,904,289289,,False,gaussian,0.9885496137771276,1.0,0.9885496137771276,False,False,True,inverted,1.2099994870004593,True,1.2051504670016584,False,6868,False,2406,0,1.0,0.9789902024135944,19.889172897999742,False,hnsw,519565312,0,,run_00144.json,2,7061,21.74226328399891,44.04658613600077,1,[]
840059,114518,1150593,112112,0,0.0,137360000,True,795,795,840059,24668095,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.0205087260001164,True,1.2130249530000583,True,6868,True,0,0,1.0,1.0,8.212470285001473,True,verified_hnsw_complete,472453120,2,330,run_00145.json,2,6868,33.97733223199975,44.4233361960014,1,[]
536044,113678,931676,,0,0.08816880484422052,0,False,438,448,454709,,False,mixture,0.9989582615080422,1.0,0.9989582615080422,False,False,True,sparse,0.6799189020002814,True,0.9617817289999948,False,5906,False,456,0,1.0,0.9960046962342509,4.539417226000296,False,hnsw,370679808,1,,run_00146.json,2,5955,11.829629944000772,18.010747801001344,1,[]
864139,112095,1192190,,0,0.7710670828819275,0,False,749,868,301708,,False,gaussian,0.9884301358644055,1.0,0.9884301358644055,False,False,True,inverted,1.278091479000068,True,1.2112282199996116,False,6747,False,2827,0,1.0,0.9754007065661927,19.512295493999773,False,hnsw,530636800,0,,run_00147.json,0,6990,21.537025384001026,43.53864057700048,1,[]
940504,124630,1380528,,0,0.7075763940811157,0,False,526,701,233012,,False,gaussian,0.9849024160113768,1.0,0.9849024160113768,False,False,True,inverted,1.4082446219999838,True,1.2510998399993696,False,6055,False,3638,0,1.0,0.9716375089656033,17.81935421599883,False,hnsw,558329856,1,,run_00148.json,1,6301,19.25902234500063,39.73772102299881,1,[]
592,29557,9561,29557,0,0.0,12100000,True,17,17,592,182710,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017097906998969847,True,0.4471330010001111,True,605,True,0,0,1.0,1.0,0.6876775250002538,True,verified_hnsw_complete,197062656,0,0,run_00149.json,0,605,0.2273358990005363,1.379244331999871,1,[]
830440,112112,1128489,,0,0.8076214790344238,0,False,795,904,289289,,False,gaussian,0.9885496137771276,1.0,0.9885496137771276,False,False,True,sparse,1.0243593710001733,True,1.2232895680008369,False,6868,False,2406,0,1.0,0.9789902024135944,19.88120842399985,False,hnsw,468193280,2,,run_00150.json,2,7061,22.003625528001066,44.13248289100193,1,[]
864139,112095,1192190,,0,0.7710670828819275,0,False,749,868,301708,,False,gaussian,0.9884301358644055,1.0,0.9884301358644055,False,False,True,sparse,1.0537276289996953,True,1.2143738159993518,False,6747,False,2827,0,1.0,0.9754007065661927,19.870073179999963,False,hnsw,479703040,2,,run_00151.json,0,6990,21.808948717998646,43.947123342997656,1,[]
558032,112504,931848,,0,0.07835624615351366,0,False,478,481,485901,,False,mixture,0.9991012185471252,1.0,0.9991012185471252,False,False,True,sparse,0.6986091369999485,True,0.9528518710012577,False,6090,False,368,0,1.0,0.9967396697143667,4.58018996499959,False,hnsw,377856000,1,,run_00152.json,1,6155,12.206493876999957,18.438144850000754,1,[]
954921,128268,1419251,124630,0,0.0,121100000,True,526,526,954921,19521930,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.127758676000667,True,1.2122784610000963,True,6055,True,0,0,1.0,1.0,7.069368445998407,True,verified_hnsw_complete,511070208,0,396,run_00153.json,1,6055,29.20513591300005,38.61454149599922,1,[]
601,29797,9800,29795,0,0.0,12140000,True,9,9,601,184511,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017435031999411876,True,0.44877733000066655,True,607,True,0,0,1.0,1.0,0.7248835469999904,True,verified_hnsw_complete,196780032,1,1,run_00154.json,2,607,0.22866553399944678,1.4197614429995156,1,[]
536059,113769,931726,113678,0,0.08816880484422052,0,False,438,446,468537,17724107,True,mixture,0.998986215134839,1.0,0.998986215134839,False,False,True,inverted,0.8161813959995925,True,0.9568862630003423,True,5906,False,365,0,1.0,0.9968020046611877,0.0,False,verified_hnsw_partial,401924096,0,91,run_00155.json,2,5906,19.691387904000294,21.46445556300023,1,[]
840059,114518,1150593,112112,0,0.0,137360000,True,795,795,840059,24668095,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.2066931749996002,True,1.2147579600004974,True,6868,True,0,0,1.0,1.0,8.221469686999626,True,verified_hnsw_complete,526069760,0,330,run_00156.json,2,6868,33.33539862699945,43.97831944899917,1,[]
940581,125026,1380787,124630,0,0.7075763940811157,0,False,526,658,259614,19521930,True,gaussian,0.9849830509539532,1.0,0.9849830509539532,False,False,True,inverted,1.3949939650010492,True,1.2047093139990466,True,6055,False,3242,0,1.0,0.9747247949605513,0.0,False,verified_hnsw_partial,561127424,1,396,run_00157.json,1,6055,28.610424710999723,31.21012798999982,1,[]
536603,114134,934543,113678,0,0.0,118120000,True,438,438,536603,17724107,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.6562815400011459,True,0.9507966580003995,True,5906,True,0,0,1.0,1.0,7.113608846999341,True,verified_hnsw_complete,371617792,0,91,run_00158.json,2,5906,19.58048492099988,28.301171966000766,1,[]
592,29557,9561,,0,0.0,0,True,17,17,592,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.016313370999341714,True,0.4404998030004208,True,605,False,0,0,1.0,1.0,0.13200780599981954,True,hnsw,187109376,1,,run_00159.json,0,605,0.15977851800016651,0.7485994979997486,1,[]
536044,113678,931676,,0,0.08816880484422052,0,False,438,448,454709,,False,mixture,0.9989582615080422,1.0,0.9989582615080422,False,False,True,sparse,0.6655988540005637,True,0.9651820399994904,False,5906,False,456,0,1.0,0.9960046962342509,4.50650876400141,False,hnsw,370507776,2,,run_00160.json,2,5955,11.697144800999013,17.834434459000477,1,[]
874254,114922,1219045,112095,0,0.0,134940000,True,749,749,874254,23929736,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.2565741640009946,True,1.2025873559996398,True,6747,True,0,0,1.0,1.0,8.366386043000603,True,verified_hnsw_complete,537309184,0,364,run_00161.json,0,6747,32.688185310000335,43.51373287300157,1,[]
