E,S,T,candidate_distance_evaluations,color_bound_violations,color_max_error,completion_distance_evaluations,component_certified,component_exact_components,component_protected_components,component_protected_edges,coverage_distance_evaluations,covers_all_observations,dataset,edge_jaccard,edge_precision,edge_recall,exact_output_match,fixed_cover_equal,gate_passed,graph_method,graph_seconds,graph_witness_counts_equal,index_seconds,landmark_sequence_equal,m,membership_completion_requested,membership_false_negatives,membership_false_positives,membership_precision,membership_recall,membership_seconds,memberships_complete,method,pipeline_peak_rss_bytes,repeat,rescued_observations,result_file,seed,selected_landmark_count,selection_seconds,staged_total_seconds,threads,validation_failures
817268,106413,1096289,,0,1.1198536902666092,0,False,749,1947,72913,,False,gaussian,0.9348175701798334,1.0,0.9348175701798334,False,False,True,inverted,1.3217706549994546,True,1.3042568519995257,False,6747,False,8509,0,1.0,0.9259584761838464,5.012980410999262,False,hnsw,514101248,2,,run_00042.json,0,7085,13.935441276999882,21.574449194998124,1,[]
605,29790,9798,29790,0,0.0,12280000,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.02015828000003239,True,0.49035397399984504,True,614,True,0,0,1.0,1.0,0.7665354539994951,True,verified_hnsw_complete,201154560,2,0,run_00043.json,1,614,0.22073283800000354,1.497780545999376,1,[]
884521,117314,1253171,,0,1.5031949952244759,0,False,526,1989,48439,,False,gaussian,0.9262766239301471,1.0,0.9262766239301471,False,False,True,sparse,1.1685561139993297,True,1.3193964439997217,False,6055,False,10954,0,1.0,0.9146006798266131,4.735959886999808,False,hnsw,485662720,0,,run_00044.json,1,6419,12.684907349999776,19.908819794998635,1,[]
817268,106413,1096289,,0,1.1198536902666092,0,False,749,1947,72913,,False,gaussian,0.9348175701798334,1.0,0.9348175701798334,False,False,True,sparse,1.1150511739997455,True,1.332333600000311,False,6747,False,8509,0,1.0,0.9259584761838464,5.173154147000787,False,hnsw,463486976,0,,run_00045.json,0,7085,14.050473739999688,21.671012661000532,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.018356551000579202,True,0.46798403800039523,True,614,False,0,0,1.0,1.0,0.11882473900004697,True,hnsw,188911616,1,,run_00046.json,1,614,0.14801129799980117,0.7531766260008226,1,[]
785836,107368,1041192,106818,0,1.1461875140666962,0,False,795,1761,85126,25326642,True,gaussian,0.9354533431580401,1.0,0.9354533431580401,False,False,True,sparse,1.076467675999993,True,1.357406890000675,True,6868,False,7150,0,1.0,0.9375644003562759,0.0,False,verified_hnsw_partial,453742592,2,550,run_00047.json,2,6868,25.908653880999736,28.342528447000404,1,[]
874254,114922,1219045,106413,0,0.0,134940000,True,749,749,874254,24704359,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.4568924800005334,True,1.2978559789999053,True,6747,True,0,0,1.0,1.0,9.473502578999614,True,verified_hnsw_complete,536670208,2,629,run_00048.json,0,6747,24.930550322999807,37.15880136099986,1,[]
551777,110657,910195,,0,0.29753977060317993,0,False,478,522,284600,,False,mixture,0.9879022584122005,1.0,0.9879022584122005,False,False,True,sparse,0.7601150769996821,True,1.026405956000417,False,6090,False,2215,0,1.0,0.9803760011340279,3.6895030199993926,False,hnsw,375222272,2,,run_00049.json,1,6217,5.019354011999894,10.495378064999386,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.020940768999935244,True,0.46838002399999823,True,614,False,0,0,1.0,1.0,0.11733961099980661,True,hnsw,191979520,0,,run_00050.json,1,614,0.15026026100076706,0.7569206650005071,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.020693037999990338,True,0.4828099639998982,True,614,False,0,0,1.0,1.0,0.11863776500013046,True,hnsw,191537152,2,,run_00051.json,1,614,0.14919537599962496,0.7713361429996439,1,[]
512527,103542,817405,,0,0.3387940376996994,0,False,532,577,273662,,False,mixture,0.9887929837016916,1.0,0.9887929837016916,False,False,True,inverted,0.8610964449999301,True,1.0339626839995617,False,6264,False,1955,0,1.0,0.9814686673554698,3.8634071910000785,False,hnsw,390352896,1,,run_00052.json,0,6362,5.253730769999493,11.012197089999063,1,[]
529862,111598,907384,,0,0.32720375061035156,0,False,438,492,257763,,False,mixture,0.9874376401175543,1.0,0.9874376401175543,False,False,True,inverted,0.9088961110001037,True,1.0208423219992255,False,5906,False,2536,0,1.0,0.9777805036185536,3.574470796999776,False,hnsw,396713984,0,,run_00053.json,2,6001,4.644843739000862,10.149052968999968,1,[]
601,29796,9799,29795,0,0.00013057032175506356,0,True,9,9,601,184511,True,curve,1.0,1.0,1.0,False,False,True,sparse,0.017656578000242007,True,0.4779132399999071,True,607,False,1,0,1.0,0.9999664395744539,0.0,False,verified_hnsw_partial,194011136,1,1,run_00054.json,2,607,0.217179182000109,0.7127490000002581,1,[]
551777,110657,910195,,0,0.29753977060317993,0,False,478,522,284600,,False,mixture,0.9879022584122005,1.0,0.9879022584122005,False,False,True,inverted,0.9400063550001505,True,1.039712867000162,False,6090,False,2215,0,1.0,0.9803760011340279,4.005726475000301,False,hnsw,404520960,1,,run_00055.json,1,6217,5.2673470290001205,11.252792726000735,1,[]
874254,114922,1219045,106413,0,0.0,134940000,True,749,749,874254,24704359,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.2108114880002177,True,1.326248227999713,True,6747,True,0,0,1.0,1.0,8.707654003999778,True,verified_hnsw_complete,482967552,0,629,run_00056.json,0,6747,25.40839845100072,36.65311217100043,1,[]
785836,107368,1041192,106818,0,1.1461875140666962,0,False,795,1761,85126,25326642,True,gaussian,0.9354533431580401,1.0,0.9354533431580401,False,False,True,inverted,1.3177781639997193,True,1.3159433860000718,True,6868,False,7150,0,1.0,0.9375644003562759,0.0,False,verified_hnsw_partial,506720256,0,550,run_00057.json,2,6868,25.46045144100026,28.09417299100005,1,[]
